STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
025500,99999, 19880605,   53.0,24,   48.8,24, 9999.9, 0, 9999.9, 0,   6.7,24,   3.7,24,   8.0, 999.9,   61.2 ,  41.0*, 0.12F,999.9, 110000,
025500,99999, 19880610,   58.7,24,   51.3,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.3,24,  20.0,  32.1,   75.9 ,  48.2*, 0.12E,999.9, 010010,
025500,99999, 19880615,   58.1,24,   40.1,24, 9999.9, 0, 9999.9, 0,   7.8,24,   3.5,24,   9.9, 999.9,   70.5 ,  36.0 , 0.00D,999.9, 000000,
025500,99999, 19880620,   61.0,24,   49.1,24, 9999.9, 0, 9999.9, 0,   7.9,24,   5.4,24,  12.0,  22.0,   68.9 ,  47.8 , 0.01E,999.9, 010000,
025500,99999, 19880625,   64.2, 8,   56.6, 8, 1014.5, 8, 9999.9, 0,  20.7, 8,   4.8, 8,  11.1, 999.9,   74.7 ,  56.7 , 0.01E,999.9, 010000,
025500,99999, 19880629,   66.6, 8,   54.4, 8, 1008.9, 8, 9999.9, 0,   7.1, 8,   4.6, 8,   8.0, 999.9,   78.4 ,  50.0 , 0.00D,999.9, 000000,
025500,99999, 19880701,   61.3, 8,   53.4, 8, 1008.4, 8, 9999.9, 0,  11.7, 8,   4.6, 8,   9.9, 999.9,   75.0 ,  42.3 , 0.08E,999.9, 010000,
025500,99999, 19880705,   65.9, 8,   51.6, 8, 1009.4, 8, 9999.9, 0,  27.2, 8,   4.9, 8,   8.0, 999.9,   77.4 ,  49.3 , 0.00D,999.9, 100000,
025500,99999, 19880710,   57.3,24,   46.3,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.5,24,  13.0, 999.9,   68.7 ,  41.0*, 0.00D,999.9, 110000,
025500,99999, 19880715,   60.6,24,   53.6,24, 9999.9, 0, 9999.9, 0,   5.1,24,   5.9,24,  14.0, 999.9,   68.0*,  51.8*, 0.59E,999.9, 110000,
025500,99999, 19880720,   57.2,23,   54.9,23, 9999.9, 0, 9999.9, 0,   5.0,23,  11.2,23,  17.1,  27.0,   60.4 ,  54.9 , 0.10F,999.9, 010000,
025500,99999, 19880725,   61.6,24,   52.1,24, 9999.9, 0, 9999.9, 0,   6.7,24,   9.1,24,  15.9, 999.9,   70.2 ,  55.2 , 0.08E,999.9, 010000,
025500,99999, 19880729,   52.5,24,   49.7,24, 9999.9, 0, 9999.9, 0,   7.0,24,   6.8,24,  13.0, 999.9,   60.8*,  40.8*, 0.12E,999.9, 010000,
025500,99999, 19880801,   54.8,24,   45.9,23, 9999.9, 0, 9999.9, 0,   7.6,24,  10.7,24,  17.1,  28.0,   63.9 ,  46.4*, 0.00E,999.9, 010000,
025500,99999, 19880805,   58.3,24,   49.6,24, 9999.9, 0, 9999.9, 0,   8.2,24,  10.0,24,  15.0,  25.1,   68.2 ,  50.2 , 0.20E,999.9, 010000,
025500,99999, 19880810,   59.7,24,   49.5,24, 9999.9, 0, 9999.9, 0,   7.8,24,   2.9,24,   8.0, 999.9,   75.7 ,  44.2 , 0.00D,999.9, 000000,
025500,99999, 19880815,   60.6,24,   53.6,24, 9999.9, 0, 9999.9, 0,   6.7,24,  12.4,24,  21.0,  33.0,   70.9 ,  53.6*, 0.00F,999.9, 010000,
025500,99999, 19880820,   59.2,24,   52.0,24, 9999.9, 0, 9999.9, 0,   5.7,24,  10.6,24,  18.1,  27.0,   67.1 ,  50.0*, 0.16E,999.9, 010000,
025500,99999, 19880825,   57.6,24,   51.6,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.4,24,   9.9,  18.1,   64.6 ,  48.7 , 0.00E,999.9, 010000,
025500,99999, 19880829,   58.4,24,   53.0,24, 9999.9, 0, 9999.9, 0,   5.8,24,   8.6,24,  13.0,  26.0,   64.4 ,  47.8*, 0.16F,999.9, 010000,
025500,99999, 19880901,   56.8,24,   52.1,24, 9999.9, 0, 9999.9, 0,   5.0,24,   5.7,24,   9.9, 999.9,   65.5 ,  51.8*, 0.85F,999.9, 010110,
025500,99999, 19880905,   50.7,24,   46.7,24, 9999.9, 0, 9999.9, 0,   5.9,24,   3.5,24,  11.1, 999.9,   60.8 ,  38.7 , 0.08E,999.9, 110000,
025500,99999, 19880910,   54.2,24,   46.1,24, 9999.9, 0, 9999.9, 0,   6.5,24,   7.7,24,  14.0, 999.9,   66.2*,  41.0*, 0.00D,999.9, 100000,
025500,99999, 19880915,   49.0,24,   40.8,24, 9999.9, 0, 9999.9, 0,   7.8,24,   7.3,24,  14.0, 999.9,   62.6*,  32.0*, 0.00C,999.9, 000000,
025500,99999, 19880920,   56.3,24,   50.2,24, 9999.9, 0, 9999.9, 0,   8.0,24,  14.4,24,  24.1,  41.0,   62.6*,  51.3 , 0.00D,999.9, 000000,
025500,99999, 19880925,   49.9,24,   43.6,24, 9999.9, 0, 9999.9, 0,   8.1,24,  13.6,24,  19.0,  34.0,   57.9 ,  44.6*, 0.24E,999.9, 010000,
025500,99999, 19880929,   48.7,24,   46.1,24, 9999.9, 0, 9999.9, 0,   8.0,24,  15.2,24,  20.0,  34.0,   51.8*,  44.6*, 0.31F,999.9, 010000,
025500,99999, 19881001,   45.9,24,   38.2,24, 9999.9, 0, 9999.9, 0,  10.0,24,   7.7,24,  13.0, 999.9,   55.4*,  38.7 , 0.00D,999.9, 000000,
025500,99999, 19881005,   48.5,24,   43.7,24, 9999.9, 0, 9999.9, 0,   3.6,24,   7.2,24,  13.0, 999.9,   59.0*,  38.8 , 0.00D,999.9, 100000,
025500,99999, 19881010,   45.5,24,   43.4,24, 9999.9, 0, 9999.9, 0,   7.0,24,  10.5,24,  19.0,  33.0,   51.8 ,  35.6*, 0.39F,999.9, 110000,
025500,99999, 19881015,   46.9,24,   44.8,24, 9999.9, 0, 9999.9, 0,   5.0,24,   3.4,24,   8.9, 999.9,   50.0 ,  42.8*, 0.00D,999.9, 000000,
025500,99999, 19881020,   43.8,19,   34.9,19, 9999.9, 0, 9999.9, 0,   7.0,19,   8.2,19,  12.0,  25.1,   46.4*,  41.0*, 0.00D,999.9, 000000,
025500,99999, 19881025,   23.7,24,   15.3,24, 9999.9, 0, 9999.9, 0,   9.8,24,   3.2,24,   7.0, 999.9,   32.9 ,  12.2*, 0.00D,999.9, 000000,
025500,99999, 19881029,   27.9,24,   23.9,24, 9999.9, 0, 9999.9, 0,   6.0,24,   6.5,24,  13.0,  24.1,   33.8*,  21.2*, 0.04E,  0.4, 001000,
025500,99999, 19881101,   35.8,24,   33.8,24, 9999.9, 0, 9999.9, 0,   7.0,24,  10.2,24,  17.1,  28.9,   45.0 ,  23.5 , 0.05F,  2.4, 011000,
025500,99999, 19881105,   33.9,24,   29.8,24, 9999.9, 0, 9999.9, 0,   6.5,24,  14.1,24,  20.0,  28.0,   37.4*,  31.3 , 0.00E,  1.2, 011000,
025500,99999, 19881110,   34.6,23,   29.9,23, 9999.9, 0, 9999.9, 0,   5.9,23,  11.4,23,  15.0,  28.9,   39.2*,  29.1 , 0.00D,999.9, 010000,
025500,99999, 19881115,   31.3,24,   27.3,24, 9999.9, 0, 9999.9, 0,   7.0,24,   3.8,24,   8.0, 999.9,   39.2*,  21.0 , 0.00D,999.9, 010000,
025500,99999, 19881120,   17.6,24,   14.4,24, 9999.9, 0, 9999.9, 0,   8.5,24,   4.6,24,  11.1, 999.9,   25.3 ,  10.4 , 0.00D,999.9, 001000,
025500,99999, 19881125,   35.3,24,   33.4,24, 9999.9, 0, 9999.9, 0,   7.7,24,   5.9,24,   8.9,  22.0,   43.2 ,  28.4*, 0.00D,  0.8, 100000,
025500,99999, 19881129,   23.9,24,   22.0,24, 9999.9, 0, 9999.9, 0,   3.7,24,  13.8,24,  26.0,  42.9,   34.2*,  10.4*, 0.67F,  3.9, 001000,
025500,99999, 19881201,   -7.7,24,  -11.5,24, 9999.9, 0, 9999.9, 0,   5.8,24,   0.5,24,   1.9, 999.9,    9.0 , -15.3 , 0.00D,  6.3, 100000,
025500,99999, 19881205,   32.3,24,   31.9,24, 9999.9, 0, 9999.9, 0,   1.5,24,   4.7,24,  11.1, 999.9,   33.8*,  31.5*, 0.08F,999.9, 111000,
025500,99999, 19881210,   24.3,24,   22.8,24, 9999.9, 0, 9999.9, 0,   6.9,24,   6.5,24,  13.0, 999.9,   34.2 ,  10.4*, 0.00E,  4.7, 011000,
025500,99999, 19881215,   18.6,24,   14.3,24, 9999.9, 0, 9999.9, 0,   7.7,24,   4.2,24,   8.0, 999.9,   26.6 ,   6.8*, 0.00D,  1.6, 000000,
025500,99999, 19881220,   18.4,24,   16.0,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.1,24,  15.9, 999.9,   30.2*,   9.0 , 0.00F,  2.8, 001000,
025500,99999, 19881225,   28.9, 8,   26.4, 8, 1013.7, 8, 9999.9, 0,  13.1, 7,   6.0, 8,  11.1, 999.9,   33.1*,  24.4*, 0.00F,  0.8, 011000,
025500,99999, 19881229,   44.3,24,   42.5,24, 9999.9, 0, 9999.9, 0,   4.2,24,  15.8,24,  24.1,  35.0,   45.5 ,  41.0*, 0.00C,999.9, 010000,
025500,99999, 19890101,   33.4,19,   27.6,19, 1030.1, 4, 9999.9, 0,   9.6,19,   4.8,19,  11.1, 999.9,   35.8 ,  30.2*, 0.00D,999.9, 010000,
025500,99999, 19890105,   37.0,24,   34.6,24, 9999.9, 0, 9999.9, 0,   5.4,24,  11.9,24,  15.9,  24.1,   39.2*,  34.9 , 0.09F,999.9, 010000,
025500,99999, 19890110,   36.4,24,   31.9,24, 9999.9, 0, 9999.9, 0,   7.5,24,  13.4,24,  17.1,  28.9,   39.2*,  35.1 , 0.00E,999.9, 000000,
025500,99999, 19890115,   43.8,24,   40.1,24, 9999.9, 0, 9999.9, 0,   6.3,24,  24.5,24,  33.0,  56.9,   48.2*,  37.9 , 0.05F,999.9, 010000,
025500,99999, 19890120,   39.1,24,   36.4,24, 9999.9, 0, 9999.9, 0,   6.1,24,  12.9,24,  15.9,  28.0,   41.0*,  37.4*, 0.00E,999.9, 010000,
025500,99999, 19890125,   37.4,24,   34.7,24, 9999.9, 0, 9999.9, 0,   5.6,24,  10.3,24,  15.0,  26.0,   42.8*,  28.4*, 0.00F,999.9, 010000,
025500,99999, 19890129,   38.2,24,   33.8,24, 9999.9, 0, 9999.9, 0,   7.3,24,  19.4,24,  28.0,  51.1,   43.0*,  32.9 , 0.00E,999.9, 010000,
025500,99999, 19890201,   38.5,24,   36.4,24, 9999.9, 0, 9999.9, 0,   6.5,24,  12.7,24,  19.0,  34.0,   41.0*,  36.9 , 0.00D,999.9, 000000,
025500,99999, 19890205,   37.5,24,   32.6,24, 9999.9, 0, 9999.9, 0,   6.2,24,  20.2,24,  27.0,  42.0,   41.0*,  35.6*, 0.39F,999.9, 011000,
025500,99999, 19890210,   37.0,24,   34.0,24, 9999.9, 0, 9999.9, 0,   6.3,24,   8.4,24,  14.0,  28.0,   41.0*,  28.8 , 0.00D,999.9, 000000,
025500,99999, 19890215,   34.3,24,   31.4,24, 9999.9, 0, 9999.9, 0,   8.2,23,  15.2,24,  25.1,  39.0,   41.5 ,  22.8 , 0.12F,999.9, 011000,
025500,99999, 19890220,   34.0,24,   32.3,24, 9999.9, 0, 9999.9, 0,   6.4,24,   9.0,24,  15.0,  24.1,   37.8*,  32.0*, 0.28F,999.9, 011000,
025500,99999, 19890225,   33.7,24,   33.1,24, 9999.9, 0, 9999.9, 0,   2.4,24,   7.0,24,  13.0,  21.0,   36.1 ,  28.4*, 0.00F,  0.4, 101000,
025500,99999, 19890301,   34.7,24,   32.7,24, 9999.9, 0, 9999.9, 0,   5.0,24,   7.2,24,   8.9, 999.9,   39.4 ,  32.0*, 0.04F,999.9, 011000,
025500,99999, 19890305,   39.4,24,   36.0,24, 9999.9, 0, 9999.9, 0,   4.8,24,  11.0,24,  18.1,  28.9,   46.4 ,  35.1 , 0.08F,999.9, 010000,
025500,99999, 19890310,   40.1,24,   38.5,24, 9999.9, 0, 9999.9, 0,   2.7,24,  12.7,24,  17.1,  27.0,   45.0 ,  32.9 , 0.04F,999.9, 010000,
025500,99999, 19890315,   35.9,24,   33.7,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.9,24,  12.0, 999.9,   39.7 ,  32.0 , 0.00F,999.9, 011000,
025500,99999, 19890320,   42.3,24,   41.3,24, 9999.9, 0, 9999.9, 0,   3.2,24,  10.8,24,  17.1,  24.1,   45.3 ,  39.2*, 0.03F,999.9, 010000,
025500,99999, 19890325,   38.5,24,   31.7,24, 9999.9, 0, 9999.9, 0,   6.7,24,  12.6,24,  21.0,  35.0,   46.4*,  32.9 , 0.13F,999.9, 011000,
025500,99999, 19890329,   42.7,24,   29.1,24, 9999.9, 0, 9999.9, 0,   6.7,24,  11.6,24,  15.9,  29.9,   52.7 ,  35.6*, 0.01E,999.9, 000000,
025500,99999, 19890401,   31.6,24,   17.9,24, 9999.9, 0, 9999.9, 0,   7.1,24,  13.3,24,  21.0,  28.9,   38.7*,  26.6*, 0.00D,999.9, 000000,
025500,99999, 19890405,   33.3,24,   22.3,24, 9999.9, 0, 9999.9, 0,   7.1,24,  12.2,24,  18.1,  33.0,   43.5 ,  24.8*, 0.00C,999.9, 000000,
025500,99999, 19890410,   41.5,24,   34.2,24, 9999.9, 0, 9999.9, 0,   4.4,24,   8.7,24,  15.0,  27.0,   49.1 ,  32.7 , 0.00D,999.9, 100000,
025500,99999, 19890415,   48.7,24,   38.8,24, 9999.9, 0, 9999.9, 0,   5.9,24,   7.8,24,  14.0,  26.0,   65.3 ,  33.8 , 0.00D,999.9, 000000,
025500,99999, 19890420,   39.1,24,   29.6,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.3,24,  12.0, 999.9,   52.7 ,  22.3 , 0.00D,999.9, 000000,
025500,99999, 19890425,   47.0,24,   37.6,24, 9999.9, 0, 9999.9, 0,   6.1,24,   9.7,24,  20.0,  36.9,   60.8 ,  30.9 , 0.05F,999.9, 011000,
025500,99999, 19890429,   44.7,24,   32.3,24, 9999.9, 0, 9999.9, 0,   6.9,24,   5.1,24,  12.0, 999.9,   53.8 ,  28.4*, 0.00E,999.9, 010000,
025500,99999, 19890501,   45.7,24,   31.6,24, 9999.9, 0, 9999.9, 0,   7.9,24,   5.3,24,  11.1,  19.0,   57.7 ,  26.6*, 0.00D,999.9, 000000,
025500,99999, 19890505,   49.4,24,   33.2,24, 9999.9, 0, 9999.9, 0,   7.3,24,   8.7,24,  14.0,  22.9,   60.8*,  39.2*, 0.00D,999.9, 000000,
025500,99999, 19890510,   44.8,24,   35.7,24, 9999.9, 0, 9999.9, 0,   9.1,24,  17.7,24,  24.1,  36.9,   51.8 ,  38.3 , 0.00E,999.9, 010000,
025500,99999, 19890515,   50.9,24,   41.4,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.8,24,  15.9,  27.0,   61.3 ,  37.4*, 0.00D,999.9, 000000,
025500,99999, 19890520,   51.5,24,   40.6,24, 9999.9, 0, 9999.9, 0,   7.9,24,   5.3,24,  14.0, 999.9,   62.6 ,  34.5 , 0.00D,999.9, 000000,
025500,99999, 19890525,   65.1,24,   42.9,24, 9999.9, 0, 9999.9, 0,   7.8,24,   7.7,24,  15.0,  26.0,   80.2 ,  40.6 , 0.00D,999.9, 000000,
025500,99999, 19890529,   50.4,24,   37.9,24, 9999.9, 0, 9999.9, 0,   7.0,24,  12.8,24,  19.0,  29.9,   57.4 ,  41.0*, 0.00E,999.9, 010000,
025500,99999, 19890601,   43.9,24,   41.0,24, 9999.9, 0, 9999.9, 0,   8.0,24,   8.0,24,  17.1,  31.1,   50.0*,  38.1 , 0.12E,999.9, 010000,
025500,99999, 19890605,   52.0,24,   48.6,24, 9999.9, 0, 9999.9, 0,   5.5,24,   4.2,24,  12.0,  19.0,   61.0 ,  41.0*, 0.17F,999.9, 110000,
025500,99999, 19890610,   51.1,24,   45.6,24, 9999.9, 0, 9999.9, 0,   6.5,24,   3.0,24,  12.0, 999.9,   60.1 ,  39.2*, 0.12F,999.9, 010010,
025500,99999, 19890615,   53.1,24,   37.8,24, 9999.9, 0, 9999.9, 0,   7.8,24,   4.5,24,  11.1, 999.9,   65.1 ,  35.6 , 0.00D,999.9, 000000,
025500,99999, 19890620,   70.1,24,   51.4,24, 9999.9, 0, 9999.9, 0,   9.5,24,   4.0,24,   8.0, 999.9,   82.8 ,  48.2*, 0.00D,999.9, 000000,
025500,99999, 19890625,   59.2,24,   46.5,24, 9999.9, 0, 9999.9, 0,   7.8,24,  10.6,24,  18.1,  28.0,   69.6 ,  45.9 , 0.00D,999.9, 000000,
025500,99999, 19890629,   53.4,24,   50.7,24, 9999.9, 0, 9999.9, 0,   7.9,24,   9.1,24,  18.1,  32.1,   60.3 ,  47.8 , 0.01E,999.9, 010000,
025500,99999, 19890701,   54.6,24,   43.0,24, 9999.9, 0, 9999.9, 0,   8.2,24,   4.2,24,   8.9, 999.9,   64.8 ,  40.5 , 0.00D,999.9, 000000,
025500,99999, 19890705,   68.5,24,   44.7,24, 9999.9, 0, 9999.9, 0,   7.8,24,   6.5,24,  15.0,  25.1,   83.3 ,  43.7 , 0.00D,999.9, 000000,
025500,99999, 19890710,   58.8,24,   58.3,24, 9999.9, 0, 9999.9, 0,   1.5,24,   5.2,24,  12.0, 999.9,   64.4*,  55.4*, 0.06F,999.9, 110000,
025500,99999, 19890715,   53.0,24,   47.5,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.4,24,  14.0, 999.9,   63.7 ,  44.6 , 0.04E,999.9, 010000,
025500,99999, 19890720,   58.3,24,   41.4,24, 9999.9, 0, 9999.9, 0,   7.9,24,   2.5,24,   8.9, 999.9,   70.5 ,  37.4*, 0.00D,999.9, 100000,
025500,99999, 19890725,   71.7,24,   51.2,24, 9999.9, 0, 9999.9, 0,   9.0,24,   5.1,24,   9.9, 999.9,   84.7 ,  51.8*, 0.00C,999.9, 000000,
025500,99999, 19890729,   62.2,24,   54.0,24, 9999.9, 0, 9999.9, 0,   7.4,24,  10.2,24,  17.1, 999.9,   69.3 ,  51.1 , 0.00D,999.9, 000000,
025500,99999, 19890801,   53.6,24,   51.0,24, 9999.9, 0, 9999.9, 0,   6.9,24,  12.4,24,  18.1,  28.9,   59.0 ,  51.6 , 0.28F,999.9, 010000,
025500,99999, 19890805,   56.3,24,   53.2,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.3,24,  13.0, 999.9,   61.9 ,  51.6 , 0.10F,999.9, 010000,
025500,99999, 19890810,   58.0,24,   54.3,24, 9999.9, 0, 9999.9, 0,   5.3,24,   4.9,24,   8.9, 999.9,   66.6 ,  44.6 , 0.00E,999.9, 110000,
025500,99999, 19890815,   62.9,24,   57.0,24, 9999.9, 0, 9999.9, 0,   4.7,24,   8.5,24,  17.1,  28.9,   75.2*,  51.8*, 0.00D,999.9, 100000,
025500,99999, 19890820,   62.7,24,   52.8,24, 9999.9, 0, 9999.9, 0,   7.4,24,   7.6,24,  14.0,  22.0,   75.2 ,  43.7 , 0.00D,999.9, 000000,
025500,99999, 19890825,   50.1,24,   47.1,24, 9999.9, 0, 9999.9, 0,   7.1,24,   5.9,24,  13.0, 999.9,   55.4 ,  46.2 , 0.02F,999.9, 010010,
025500,99999, 19890829,   50.1,17,   39.7,17, 9999.9, 0, 9999.9, 0,   9.9,17,   3.9,17,   8.9, 999.9,   62.6*,  34.2 , 0.00C,999.9, 000000,
025500,99999, 19890901,   53.6,24,   52.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,   6.8,24,  12.0, 999.9,   55.8 ,  51.1 , 0.16F,999.9, 010000,
025500,99999, 19890905,   53.0,24,   47.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.1,24,  15.9, 999.9,   62.4 ,  43.0 , 0.00C,999.9, 000000,
025500,99999, 19890910,   49.3,24,   39.3,24, 9999.9, 0, 9999.9, 0,   8.6,24,   9.3,24,  15.9,  25.1,   58.5 ,  32.0*, 0.00D,999.9, 000000,
025500,99999, 19890915,   51.4,24,   44.2,24, 9999.9, 0, 9999.9, 0,   6.3,24,  10.8,24,  18.1,  28.9,   57.4 ,  44.6*, 0.01E,999.9, 000000,
025500,99999, 19890920,   56.0,24,   47.9,24, 9999.9, 0, 9999.9, 0,   6.7,24,  10.0,24,  18.1,  25.1,   63.5 ,  49.6 , 0.20E,999.9, 010000,
025500,99999, 19890925,   53.4,24,   47.7,24, 9999.9, 0, 9999.9, 0,   7.6,24,   6.8,24,  14.0, 999.9,   61.7 ,  41.7 , 0.00D,999.9, 000000,
025500,99999, 19890929,   44.0,24,   35.9,24, 9999.9, 0, 9999.9, 0,   9.5,24,   3.5,24,   9.9, 999.9,   56.3 ,  28.4*, 0.00D,999.9, 000000,
025500,99999, 19891001,   40.6,24,   36.3,24, 9999.9, 0, 9999.9, 0,   8.2,24,   6.6,24,  13.0, 999.9,   48.2*,  27.1 , 0.00E,999.9, 010000,
025500,99999, 19891005,   44.1,24,   39.9,24, 9999.9, 0, 9999.9, 0,   7.1,24,   3.1,24,   7.0, 999.9,   57.2 ,  33.8*, 0.00D,999.9, 100000,
025500,99999, 19891010,   40.4,23,   39.2,23, 9999.9, 0, 9999.9, 0,   6.6,23,   4.0,23,   9.9, 999.9,   43.7 ,  35.8 , 0.14F,999.9, 010000,
025500,99999, 19891015,   39.3,21,   33.2,21, 9999.9, 0, 9999.9, 0,  10.5,21,   5.9,21,  11.1, 999.9,   48.4 ,  30.2*, 0.00E,999.9, 000000,
025500,99999, 19891020,   49.0,24,   47.1,24, 9999.9, 0, 9999.9, 0,   3.1,24,   8.4,24,  15.9,  26.0,   52.3*,  46.2 , 0.00H,999.9, 010000,
025500,99999, 19891025,   49.6,24,   44.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,  15.9,24,  22.9,  39.0,   53.6*,  45.0 , 0.04F,999.9, 010000,
025500,99999, 19891029,   48.8,24,   46.4,24, 9999.9, 0, 9999.9, 0,   4.3,24,   4.4,24,   8.0, 999.9,   55.4*,  44.6*, 0.00H,999.9, 110000,
025500,99999, 19891101,   41.5,24,   40.4,24, 9999.9, 0, 9999.9, 0,   5.6,24,   4.7,24,   8.0, 999.9,   48.2*,  37.4*, 0.04E,999.9, 010000,
025500,99999, 19891105,   42.6,23,   41.1,23, 9999.9, 0, 9999.9, 0,   3.0,23,   3.3,23,   8.0, 999.9,   44.6*,  39.2*, 0.01E,999.9, 110000,
025500,99999, 19891110,   42.5,24,   39.4,24, 9999.9, 0, 9999.9, 0,   6.2,24,  11.5,24,  15.0,  25.1,   44.6*,  40.8*, 0.00D,999.9, 010000,
025500,99999, 19891115,   37.8,24,   28.1,23, 9999.9, 0, 9999.9, 0,   8.2,24,  14.3,24,  21.0,  32.1,   43.3*,  28.4*, 0.00D,999.9, 000000,
025500,99999, 19891120,   33.3,23,   31.5,23, 9999.9, 0, 9999.9, 0,   4.3,23,   3.5,23,   7.0, 999.9,   35.6*,  27.3 , 0.00E,999.9, 010000,
025500,99999, 19891125,   19.1,24,   16.5,24, 9999.9, 0, 9999.9, 0,   6.6,24,   7.2,24,  15.9, 999.9,   30.2*,   8.6*, 0.00E,999.9, 001000,
025500,99999, 19891129,   29.4,24,   27.7,24, 9999.9, 0, 9999.9, 0,   5.8,24,   4.2,24,   9.9, 999.9,   34.7 ,  21.2*, 0.00D,999.9, 000000,
025500,99999, 19891201,   33.6,24,   32.6,24, 9999.9, 0, 9999.9, 0,   6.3,24,   5.4,24,   8.9, 999.9,   37.8 ,  25.5 , 0.00D,999.9, 000000,
025500,99999, 19891205,   28.5,24,   18.6,24, 9999.9, 0, 9999.9, 0,   8.0,24,   5.8,24,  13.0, 999.9,   34.0 ,  24.8*, 0.00D,999.9, 000000,
025500,99999, 19891210,   27.9,23,   26.7,23, 9999.9, 0, 9999.9, 0,   7.7,23,   8.3,23,  15.9,  31.1,   36.1 ,   4.6 , 0.01F,999.9, 001000,
025500,99999, 19891215,    5.5,24,    3.2,24, 9999.9, 0, 9999.9, 0,   7.6,24,   2.8,24,   8.0, 999.9,   14.4 ,  -7.6*, 0.00E,  3.1, 001000,
025500,99999, 19891220,   27.8,24,   25.9,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.4,24,  11.1, 999.9,   32.5*,  23.0*, 0.00C,999.9, 000000,
025500,99999, 19891225,   39.7, 8,   38.3, 8, 1011.5, 6, 9999.9, 0,   4.4, 8,  10.9, 8,  15.0, 999.9,   41.0*,  37.4 , 0.00D,999.9, 010000,
025500,99999, 19891229,   32.4,24,   29.0,24, 9999.9, 0, 9999.9, 0,   7.0,24,   4.1,24,   7.0, 999.9,   33.8*,  28.4*, 0.00D,999.9, 000000,
025500,99999, 19900101,   28.7,19,   27.2,19, 9999.9, 0, 9999.9, 0,   4.8,19,   2.4,19,   6.0, 999.9,   30.2*,  26.6*, 0.00F,999.9, 011000,
025500,99999, 19900105,   28.2,24,   24.9,24, 9999.9, 0, 9999.9, 0,   4.1,24,   3.6,24,   8.9, 999.9,   28.8*,  26.6*, 0.00E,999.9, 011000,
025500,99999, 19900110,   37.6,24,   35.9,24, 9999.9, 0, 9999.9, 0,   6.5,24,  13.5,24,  22.0,  34.0,   42.8*,  35.4 , 0.04E,999.9, 010000,
025500,99999, 19900115,   37.1,24,   35.0,24, 9999.9, 0, 9999.9, 0,   4.7,24,  18.1,24,  28.0,  44.1,   42.8*,  32.9 , 0.09F,999.9, 011000,
025500,99999, 19900120,   36.9,24,   34.9,24, 9999.9, 0, 9999.9, 0,   6.8,24,  15.8,24,  21.0,  36.9,   42.8*,  33.8 , 0.16F,999.9, 011000,
025500,99999, 19900125,   33.7,23,   32.3,23, 9999.9, 0, 9999.9, 0,   4.6,23,  11.4,23,  15.0, 999.9,   34.5 ,  32.0*, 0.05F,  0.8, 011000,
025500,99999, 19900129,   37.0,24,   35.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,  18.0,24,  29.9,  47.0,   39.2*,  33.8 , 0.39F,  0.8, 010000,
025500,99999, 19900201,   41.9,24,   38.7,24, 9999.9, 0, 9999.9, 0,   6.1,24,  12.6,24,  17.1,  22.9,   44.6*,  39.0 , 0.00E,999.9, 010000,
025500,99999, 19900205,   42.7,24,   42.2,24, 9999.9, 0, 9999.9, 0,   3.0,24,  17.6,24,  21.0,  34.0,   43.5 ,  39.6 , 0.06F,999.9, 010000,
025500,99999, 19900210,   40.9,24,   37.6,24, 9999.9, 0, 9999.9, 0,   6.0,24,  14.0,24,  19.0,  33.0,   44.6*,  35.6*, 0.01E,999.9, 010000,
025500,99999, 19900215,   29.2,24,   26.7,24, 9999.9, 0, 9999.9, 0,   5.3,24,   2.4,24,   6.0, 999.9,   33.6 ,  26.6*, 0.00C,999.9, 000000,
025500,99999, 19900220,   47.9,24,   45.9,24, 9999.9, 0, 9999.9, 0,   4.5,24,  21.5,24,  27.0,  44.1,   50.0*,  39.6 , 0.31F,999.9, 010000,
025500,99999, 19900225,   42.5,24,   38.8,24, 9999.9, 0, 9999.9, 0,   5.9,24,  19.9,24,  31.1,  49.9,   48.2*,  37.4*, 0.16F,999.9, 011000,
025500,99999, 19900301,   29.7,24,   27.2,24, 9999.9, 0, 9999.9, 0,   7.5,24,   4.2,24,   9.9, 999.9,   36.9 ,  21.2*, 0.00D,999.9, 000000,
025500,99999, 19900305,   38.5,24,   33.8,24, 9999.9, 0, 9999.9, 0,   7.9,24,  21.0,24,  26.0,  44.1,   41.0*,  35.4 , 0.13F,999.9, 010000,
